Term Amount,Add Array Memory,Add Array Time,Add List Memory,Add List Time,Generate Array Memory,Generate Array Time,Generate List Memory,Generate List Time,Multiply Array Memory,Multiply Array Time,Multiply List Memory,Multiply List Time,Process Array Memory,Process Array Time,Process List Memory,Process List Time
Term Amount,Array,Array,List,List,Array,Array,List,List,Array,Array,List,List,Array,Array,List,List
2980,276760,0.653,354712,0.943,47680,0.097,95360,0.336,8256016,934.188,8707584,1079.61,0,0.184,0,0.182
2980,276760,0.672,354712,0.953,47680,0.098,95360,0.329,8256016,873.439,8707584,1116.77,0,0.182,0,0.184
2980,276760,0.657,354712,0.947,47680,0.097,95360,0.327,8256016,895.739,8707584,1031.43,0,0.182,0,0.182
2990,278712,0.658,358520,1.047,47840,0.1,95680,0.333,8266256,884.974,8860968,1139.63,0,0.182,0,0.211
2990,278712,0.671,358520,0.979,47840,0.099,95680,0.34,8266256,862.113,8860968,1077.27,0,0.182,0,0.182
2990,278712,0.661,358520,0.95,47840,0.099,95680,0.335,8266256,1129.04,8860968,1086.35,0,0.182,0,0.182
2990,278712,0.824,358520,0.964,47840,0.099,95680,0.328,8266256,996.124,8860968,1068.11,0,0.182,0,0.184
2990,278712,1.198,358520,0.948,47840,0.128,95680,0.336,8266256,933.951,8860968,1182.11,0,0.184,0,0.183
3000,279440,1.093,359472,1.025,48000,0.1,96000,0.33,8276496,984.228,8732896,1151.09,0,0.187,0,0.211
3000,279440,1.112,359472,0.985,48000,0.099,96000,0.328,8276496,913.868,8732896,1144.63,0,0.182,0,0.183
3000,279440,0.978,359472,0.955,48000,0.099,96000,0.338,8276496,905.942,8732896,1498.72,0,0.178,0,0.183
3000,279440,0.656,359472,0.96,48000,0.099,96000,0.329,8276496,869.33,8732896,1401.26,0,0.183,0,0.183
3000,279440,0.659,359472,0.946,48000,0.099,96000,0.336,8276496,937.734,8732896,1411.91,0,0.186,0,0.185
3010,279040,0.676,357792,1.037,48160,0.1,96320,0.35,8286736,903.969,8697896,1571.51,0,0.183,0,0.212
3010,279040,0.671,357792,0.972,48160,0.099,96320,0.335,8286736,929.862,8697896,1864.45,0,0.183,0,0.184
3010,279040,0.658,357792,0.96,48160,0.099,96320,0.337,8286736,917.502,8697896,1695.35,0,0.183,0,0.184
3010,279040,0.735,357792,0.943,48160,0.102,96320,0.333,8286736,1106.13,8697896,1798.2,0,0.183,0,0.184
3010,279040,0.665,357792,0.95,48160,0.099,96320,0.335,8286736,917.46,8697896,1553.48,0,0.185,0,0.185
3020,280320,0.651,360032,1.03,48320,0.136,96640,0.333,8296976,888.237,8777696,1498.48,0,0.183,0,0.208
3020,280320,0.666,360032,0.98,48320,0.099,96640,0.356,8296976,913.816,8777696,1340.27,0,0.183,0,0.185
3020,280320,0.654,360032,0.961,48320,0.098,96640,0.332,8296976,979.027,8777696,1445.1,0,0.184,0,0.184
3020,280320,0.663,360032,1.009,48320,0.098,96640,0.331,8296976,936.826,8777696,1362.4,0,0.183,0,0.184
3020,280320,0.655,360032,0.958,48320,0.099,96640,0.34,8296976,918.558,8777696,1535.54,0,0.184,0,0.185
3030,281024,0.669,360928,1.031,48480,0.1,96960,0.333,8307216,924.055,8741352,1644.13,0,0.196,0,0.213
3030,281024,0.656,360928,0.987,48480,0.1,96960,0.338,8307216,896.663,8741352,1362.82,0,0.185,0,0.185
3030,281024,0.664,360928,0.956,48480,0.117,96960,0.333,8307216,870.101,8741352,1475.93,0,0.184,0,0.185
3030,281024,0.66,360928,0.967,48480,0.114,96960,0.333,8307216,1016.56,8741352,1456.54,0,0.185,0,0.185
3030,281024,0.751,360928,0.957,48480,0.1,96960,0.337,8307216,1013.67,8741352,1106.68,0,0.184,0,0.194
3040,282040,1.071,362552,1.033,48640,0.1,97280,0.366,8317456,987.437,8782512,1257.68,0,0.191,0,0.209
3040,282040,0.697,362552,0.993,48640,0.1,97280,0.336,8317456,930.828,8782512,1116.73,0,0.187,0,0.186
3040,282040,0.801,362552,0.976,48640,0.101,97280,0.35,8317456,939.171,8782512,1168.63,0,0.185,0,0.185
3040,282040,0.682,362552,0.981,48640,0.101,97280,0.334,8317456,936.816,8782512,1091.5,0,0.185,0,0.185
3040,282040,0.668,362552,0.972,48640,0.1,97280,0.334,8317456,953.624,8782512,1117.61,0,0.189,0,0.187
3050,283008,0.759,364064,1.048,48800,0.101,97600,0.356,8327696,886.954,8733232,1087.35,0,0.188,0,0.214
3050,283008,0.676,364064,0.991,48800,0.101,97600,0.336,8327696,911.903,8733232,1109.67,0,0.186,0,0.186
3050,283008,0.769,364064,0.977,48800,0.103,97600,0.343,8327696,919.403,8733232,1088.58,0,0.186,0,0.195
3050,283008,1.279,364064,0.976,48800,0.101,97600,0.34,8327696,938.389,8733232,1119.66,0,0.181,0,0.187
3050,283008,2.246,364064,0.977,48800,0.101,97600,0.335,8327696,1115.43,8733232,1265.68,0,0.19,0,0.187
3060,283520,1.443,364512,1.04,48960,0.1,97920,0.451,8337936,912.962,8839632,1133.98,0,0.189,0,0.21
3060,283520,1.535,364512,0.987,48960,0.1,97920,0.355,8337936,1006.04,8839632,1171.89,0,0.187,0,0.186
3060,283520,1.647,364512,0.984,48960,0.1,97920,0.337,8337936,940.995,8839632,1135.6,0,0.186,0,0.187
3060,283520,1.515,364512,0.968,48960,0.099,97920,0.334,8337936,895.272,8839632,1142.79,0,0.187,0,0.186
3060,283520,1.706,364512,0.983,48960,0.114,97920,0.351,8337936,975.92,8839632,1138.74,0,0.186,0,0.21
3070,284608,1.315,366304,1.043,49120,0.112,98240,0.349,8348176,921.728,8692520,1150.43,0,0.19,0,0.215
3070,284608,0.713,366304,1.002,49120,0.143,98240,0.353,8348176,940.266,8692520,1197.87,0,0.187,0,0.187
3070,284608,1.227,366304,0.973,49120,0.104,98240,0.338,8348176,933.702,8692520,1530.49,0,0.186,0,0.187
3070,284608,1.437,366304,0.985,49120,0.115,98240,0.49,8348176,954.501,8692520,1467.09,0,0.187,0,0.2
3070,284608,1.461,366304,0.972,49120,0.101,98240,0.581,8348176,1025.16,8692520,1748.19,0,0.187,0,0.199
3080,284304,1.652,364848,1.048,49280,0.102,98560,0.447,8358416,1014.69,8704728,1385.63,0,0.187,0,0.225
3080,284304,1.142,364848,0.999,49280,0.102,98560,0.503,8358416,933.602,8704728,1126.2,0,0.191,0,0.184
3080,284304,0.722,364848,0.982,49280,0.102,98560,0.351,8358416,952.992,8704728,1185.34,0,0.187,0,0.184
3080,284304,0.711,364848,0.975,49280,0.102,98560,0.387,8358416,966.319,8704728,1496.79,0,0.188,0,0.185
3080,284304,0.694,364848,0.986,49280,0.102,98560,0.343,8358416,954.602,8704728,1295.99,0,0.187,0,0.211
3090,285512,0.7,366920,1.065,49440,0.134,98880,0.357,8368656,956.13,8773608,1267.82,0,0.188,0,0.212
3090,285512,0.702,366920,0.989,49440,0.103,98880,0.475,8368656,926.819,8773608,1499.54,0,0.191,0,0.184
3090,285512,0.69,366920,0.972,49440,0.102,98880,0.453,8368656,960.187,8773608,1527.61,0,0.188,0,0.185
3090,285512,0.678,366920,0.964,49440,0.102,98880,0.346,8368656,918.614,8773608,1282.55,0,0.187,0,0.188
3090,285512,0.688,366920,0.97,49440,0.102,98880,0.345,8368656,900.527,8773608,1513.43,0,0.188,0,0.211
3100,287008,0.682,369664,1.037,49600,0.101,99200,0.343,8378896,1061.35,8797688,1481.89,0,0.189,0,0.214
3100,287008,1.122,369664,1,49600,0.101,99200,0.356,8378896,1084.13,8797688,1433.55,0,0.191,0,0.185
3100,287008,1.084,369664,0.975,49600,0.101,99200,0.373,8378896,1048.67,8797688,1426.51,0,0.189,0,0.184
3100,287008,0.721,369664,0.984,49600,0.101,99200,0.36,8378896,956.729,8797688,1314.68,0,0.188,0,0.184
3100,287008,0.675,369664,0.977,49600,0.104,99200,0.342,8378896,983.288,8797688,1591.96,0,0.185,0,0.213
3110,286488,0.683,367704,1.037,49760,0.103,99520,0.343,8389136,982.732,8825296,1498.09,0,0.184,0,0.216
3110,286488,0.676,367704,1.007,49760,0.102,99520,0.354,8389136,983.264,8825296,1499.9,0,0.191,0,0.186
3110,286488,0.694,367704,0.971,49760,0.102,99520,0.341,8389136,970.64,8825296,1742.69,0,0.184,0,0.185
3110,286488,0.671,367704,0.985,49760,0.102,99520,0.35,8389136,996.677,8825296,1852.36,0,0.212,0,0.185
3110,286488,0.73,367704,0.985,49760,0.102,99520,0.346,8389136,939.707,8825296,1408.37,0,0.184,0,0.212
3120,287072,0.681,368320,1.04,49920,0.103,99840,0.361,8399376,1132.47,8810120,1426.04,0,0.186,0,0.21
3120,287072,0.701,368320,1.178,49920,0.103,99840,0.352,8399376,1080.53,8810120,1259.61,0,0.233,0,0.185
3120,287072,1.069,368320,1.191,49920,0.103,99840,0.353,8399376,956.658,8810120,1227.78,0,0.196,0,0.186
3120,287072,1.163,368320,1.124,49920,0.12,99840,0.347,8399376,972.17,8810120,1264.23,0,0.248,0,0.19
3120,287072,1.159,368320,1.294,49920,0.117,99840,0.342,8399376,989.554,8810120,1253.95,0,0.24,0,0.213
3130,288328,1.208,370504,1.428,50080,0.103,100160,0.355,8409616,1002.48,8801608,1443.49,0,0.21,0,0.212
3130,288328,1.147,370504,1.521,50080,0.103,100160,0.349,8409616,1024.54,8801608,1354.9,0,0.193,0,0.187
3130,288328,1.149,370504,1.319,50080,0.103,100160,0.342,8409616,1010.5,8801608,1448.8,0,0.191,0,0.186
3130,288328,1.191,370504,1.265,50080,0.103,100160,0.353,8409616,985.84,8801608,1337.39,0,0.193,0,0.2
3130,288328,1.053,370504,1.044,50080,0.103,100160,0.343,8409616,995.362,8801608,1206.07,0,0.192,0,0.192
3140,288432,1.221,370000,1.05,50240,0.102,100480,0.355,8419856,1139.24,8774616,1372.72,0,0.192,0,0.225
3140,288432,1.141,370000,1.045,50240,0.102,100480,0.343,8419856,1109.38,8774616,1358.59,0,0.192,0,0.187
3140,288432,1.15,370000,0.997,50240,0.116,100480,0.344,8419856,993.619,8774616,1433.47,0,0.192,0,0.187
3140,288432,1.196,370000,0.994,50240,0.103,100480,0.387,8419856,1010.97,8774616,1434.04,0,0.193,0,0.187
3140,288432,1.041,370000,1.003,50240,0.102,100480,0.347,8419856,969.307,8774616,1609.79,0,0.192,0,0.203
3150,289736,0.69,372296,1.066,50400,0.104,100800,0.352,8430096,1015.88,8795616,1520.78,0,0.192,0,0.232
3150,289736,0.693,372296,1.038,50400,0.104,100800,0.353,8430096,965.651,8795616,1496.2,0,0.193,0,0.2
3150,289736,0.755,372296,0.988,50400,0.104,100800,0.344,8430096,977.62,8795616,1462.69,0,0.192,0,0.188
3150,289736,0.704,372296,0.998,50400,0.104,100800,0.352,8430096,1019.53,8795616,1399.55,0,0.193,0,0.215
3150,289736,0.73,372296,0.997,50400,0.104,100800,0.348,8430096,1066.71,8795616,1458.6,0,0.192,0,0.182
3160,290488,0.694,373304,1.075,50560,0.104,101120,0.352,8440336,1125.08,8799312,1663.54,0,0.193,0,0.221
3160,290488,0.691,373304,1.026,50560,0.107,101120,0.346,8440336,1022.14,8799312,1390.02,0,0.193,0,0.188
3160,290488,0.686,373304,0.985,50560,0.105,101120,0.347,8440336,1080.4,8799312,1396.21,0,0.192,0,0.188
3160,290488,0.693,373304,1.001,50560,0.104,101120,0.359,8440336,956.352,8799312,1396.35,0,0.194,0,0.216
3160,290488,0.684,373304,0.995,50560,0.104,101120,0.38,8440336,1053.31,8799312,1409.04,0,0.192,0,0.188
3170,291072,0.695,373920,1.062,50720,0.105,101440,0.358,8450576,967.163,8877544,1583.9,0,0.193,0,0.218
3170,291072,0.683,373920,1.022,50720,0.105,101440,0.355,8450576,1013.81,8877544,1979.21,0,0.193,0,0.189
3170,291072,0.699,373920,1.009,50720,0.105,101440,0.355,8450576,1005.26,8877544,1560.9,0,0.194,0,0.188
3170,291072,0.734,373920,1.005,50720,0.105,101440,0.348,8450576,1024.1,8877544,1973.74,0,0.195,0,0.205
3170,291072,0.911,373920,0.995,50720,0.105,101440,0.355,8450576,1156.53,8877544,1387.95,0,0.196,0,0.203
3180,291584,0.732,374368,1.188,50880,0.104,101760,0.366,8460816,1102.09,8846968,1505.41,0,0.228,0,0.223
3180,291584,0.699,374368,1.042,50880,0.104,101760,0.349,8460816,1095.45,8846968,1521.17,0,0.195,0,0.19
3180,291584,0.73,374368,1.061,50880,0.104,101760,0.367,8460816,1040.98,8846968,1402.57,0,0.194,0,0.19
3180,291584,0.71,374368,1.005,50880,0.104,101760,0.358,8460816,1030.01,8846968,1544.89,0,0.21,0,0.225
3180,291584,0.705,374368,1.023,50880,0.104,101760,0.358,8460816,1043.96,8846968,1745.67,0,0.194,0,0.19
3190,292936,0.705,376776,1.067,51040,0.105,102080,0.361,8471056,1004.47,8814488,1866.25,0,0.196,0,0.221
3190,292936,0.691,376776,1.027,51040,0.105,102080,0.367,8471056,1056.32,8814488,1399.77,0,0.195,0,0.191
3190,292936,0.704,376776,0.999,51040,0.106,102080,0.357,8471056,1022.38,8814488,2136.99,0,0.195,0,0.206
3190,292936,0.686,376776,1.005,51040,0.106,102080,0.362,8471056,994.599,8814488,1705.35,0,0.211,0,0.209
3190,292936,0.702,376776,1,51040,0.105,102080,0.366,8471056,1195.85,8814488,1782.36,0,0.195,0,0.191
3200,294696,0.8,380136,1.085,51200,0.124,102400,0.351,8481296,1147.55,8831344,1890.05,0,0.21,0,0.223
3200,294696,0.717,380136,1.061,51200,0.108,102400,0.367,8481296,1024.98,8831344,1682.98,0,0.21,0,0.191
3200,294696,0.694,380136,1.07,51200,0.118,102400,0.369,8481296,997.824,8831344,1537.33,0,0.196,0,0.217
3200,294696,0.707,380136,1.072,51200,0.105,102400,0.349,8481296,1051.55,8831344,1211.91,0,0.232,0,0.191
3200,294696,0.697,380136,1.047,51200,0.105,102400,0.368,8481296,1040.27,8831344,1284.99,0,0.282,0,0.191
3210,298088,0.709,381736,1.102,51360,0.106,102720,0.364,8491536,1037.73,8793768,1310.19,0,0.245,0,0.225
3210,298088,0.692,381736,1.074,51360,0.106,102720,0.351,8491536,1022.47,8793768,1254.25,0,0.244,0,0.192
3210,298088,0.709,381736,1.028,51360,0.106,102720,0.37,8491536,1034.43,8793768,1249.04,0,0.237,0,0.218
3210,298088,0.693,381736,1.026,51360,0.109,102720,0.501,8491536,1106.07,8793768,1214.65,0,0.26,0,0.205
3210,298088,0.696,381736,1.033,51360,0.119,102720,0.367,8491536,1188.98,8793768,1216.23,0,0.243,0,0.196
3220,299272,0.741,383752,1.106,51520,0.108,103040,0.368,8927872,1004.12,9366016,1231.99,0,0.268,0,0.233
3220,299272,0.701,383752,1.083,51520,0.108,103040,0.373,8927872,1089.21,9366016,1236.91,0,0.258,0,0.208
3220,299272,0.787,383752,1.036,51520,0.12,103040,0.356,8927872,1325.84,9366016,1313.16,0,0.248,0,0.223
3220,299272,0.705,383752,1.03,51520,0.106,103040,0.404,8927872,1600.85,9366016,1329.83,0,0.258,0,0.198
3220,299272,0.687,383752,1.025,51520,0.105,103040,0.442,8927872,1082.16,9366016,1364.01,0,0.261,0,0.191
3230,299952,0.705,384592,1.102,51680,0.107,103360,0.366,8938112,1044.32,9366016,1370.03,0,0.239,0,0.221
3230,299952,0.696,384592,1.07,51680,0.107,103360,0.355,8938112,1570.99,9366016,1265.92,0,0.317,0,0.22
3230,299952,0.705,384592,1.045,51680,0.109,103360,0.369,8938112,1507.77,9366016,1248.44,0,0.25,0,0.192
3230,299952,0.689,384592,1.16,51680,0.106,103360,0.384,8938112,1797,9366016,1252.52,0,0.249,0,0.192
3230,299952,0.703,384592,1.021,51680,0.106,103360,0.362,8938112,2312.05,9366016,1267.16,0,0.286,0,0.197
3240,301304,0.698,387000,1.135,51840,0.13,103680,0.365,8948352,1841.06,9366016,1428.97,0,0.284,0,0.221
3240,301304,0.708,387000,1.052,51840,0.132,103680,0.372,8948352,1913.98,9366016,1231.56,0,0.235,0,0.221
3240,301304,0.694,387000,1.035,51840,0.11,103680,0.355,8948352,2133.79,9366016,1364.04,0,0.235,0,0.193
3240,301304,0.761,387000,1.027,51840,0.11,103680,0.364,8948352,1627.67,9366016,1219.78,0,0.225,0,0.193
3240,301304,0.71,387000,1.019,51840,0.13,103680,0.489,8948352,1584.06,9366016,1280.83,0,0.201,0,0.197
3250,301504,0.715,386720,1.107,52000,0.135,104000,0.418,8958592,1403.83,9366016,1298,0,0.24,0,0.224
3250,301504,0.698,386720,1.05,52000,0.11,104000,0.369,8958592,1308.69,9366016,1280.24,0,0.232,0,0.222
3250,301504,0.71,386720,1.033,52000,0.11,104000,0.355,8958592,1277.71,9366016,1357.48,0,0.208,0,0.193
3250,301504,0.693,386720,1.02,52000,0.128,104000,0.358,8958592,1186.23,9366016,1331.12,0,0.216,0,0.193
3250,301504,0.707,386720,1.029,52000,0.12,104000,0.367,8958592,1184.77,9366016,1382.23,0,0.224,0,0.198
3260,301536,0.696,386048,1.095,52160,0.11,104320,0.374,8968832,1532.49,9366016,1298.52,0,0.219,0,0.223
3260,301536,0.704,386048,1.058,52160,0.109,104320,0.368,8968832,1744.01,9366016,1290.29,0,0.212,0,0.221
3260,301536,0.692,386048,1.028,52160,0.108,104320,0.372,8968832,1506.17,9366016,1299.08,0,0.238,0,0.194
3260,301536,0.706,386048,1.029,52160,0.119,104320,0.366,8968832,1103.94,9366016,1295.03,0,0.208,0,0.194
3260,301536,0.693,386048,1.029,52160,0.109,104320,0.357,8968832,1108.3,9366016,1327,0,0.23,0,0.194
3270,302792,0.795,388232,1.108,52320,0.111,104640,0.36,8979072,1076.07,9366016,1433.92,0,0.256,0,0.244
3270,302792,0.716,388232,1.064,52320,0.11,104640,0.367,8979072,1282.61,9366016,1328.33,0,0.319,0,0.201
3270,302792,0.721,388232,1.024,52320,0.125,104640,0.357,8979072,1056.88,9366016,1352.98,0,0.251,0,0.199
3270,302792,0.706,388232,1.036,52320,0.158,104640,0.365,8979072,1261.07,9366016,1402.03,0,0.221,0,0.2
3270,302792,0.703,388232,1.03,52320,0.131,104640,0.359,8979072,1546.78,9366016,1272.82,0,0.228,0,0.199
3280,303784,0.708,389800,1.108,52480,0.141,104960,0.445,8989312,1150.44,9366016,1313.23,0,0.224,0,0.231
3280,303784,0.709,389800,1.056,52480,0.146,104960,0.373,8989312,1082.28,9366016,1288.73,0,0.227,0,0.203
3280,303784,0.734,389800,1.026,52480,0.127,104960,0.364,8989312,1133.6,9366016,1341.66,0,0.246,0,0.208
3280,303784,0.72,389800,1.04,52480,0.111,104960,0.375,8989312,1078.08,9366016,1471.5,0,0.26,0,0.201
3280,303784,0.873,389800,1.03,52480,0.142,104960,0.376,8989312,1219.83,9366016,1361.37,0,0.25,0,0.215
3290,303960,1.143,389464,1.115,52640,0.137,105280,0.359,8999552,1216.19,9366016,1314.54,0,0.247,0,0.25
3290,303960,1.543,389464,1.057,52640,0.112,105280,0.493,8999552,1155.35,9366016,1298.28,0,0.243,0,0.215
3290,303960,1.035,389464,1.076,52640,0.132,105280,0.417,8999552,1122.62,9366016,1347.37,0,0.246,0,0.235
3290,303960,0.999,389464,1.031,52640,0.203,105280,0.382,8999552,1113.7,9366016,1392.6,0,0.253,0,0.246
3290,303960,1.178,389464,1.021,52640,0.142,105280,0.359,8999552,1447.22,9366016,1307.41,0,0.246,0,0.221
3300,305096,0.914,391368,1.121,52800,0.135,105600,0.382,9009792,1783.3,9366016,1379.27,0,0.247,0,0.252
3300,305096,1.062,391368,1.093,52800,0.116,105600,0.375,9009792,1311.82,9366016,1445.96,0,0.262,0,0.233
3300,305096,1.265,391368,1.049,52800,0.127,105600,0.37,9009792,1479.75,9366016,1399.62,0,0.248,0,0.235
3300,305096,1.123,391368,1.033,52800,0.17,105600,0.384,9009792,1365.27,9366016,1313.31,0,0.249,0,0.27
3300,305096,0.742,391368,1.21,52800,0.135,105600,0.376,9009792,1327.93,9366016,1314.15,0,0.242,0,0.223
3310,305104,0.719,390640,1.554,52960,0.157,105920,0.385,9020032,1152.48,9366016,1352.97,0,0.253,0,0.257
3310,305104,0.731,390640,1.519,52960,0.133,105920,0.365,9020032,1370.24,9366016,1336.04,0,0.247,0,0.258
3310,305104,0.711,390640,1.278,52960,0.112,105920,0.378,9020032,1402.39,9366016,1386.67,0,0.244,0,0.217
3310,305104,0.712,390640,1.211,52960,0.149,105920,0.385,9020032,1114.96,9366016,1393.33,0,0.251,0,0.227
3310,305104,0.713,390640,1.301,52960,0.142,105920,0.376,9020032,1208.27,9366016,1418.62,0,0.247,0,0.221
3320,305808,0.719,391536,1.521,53120,0.148,106240,0.37,9030272,1288.09,9366016,1345,0,0.252,0,0.261
3320,305808,0.714,391536,1.192,53120,0.164,106240,0.386,9030272,1357.99,9366016,1390.11,0,0.249,0,0.224
3320,305808,0.717,391536,1.036,53120,0.131,106240,0.389,9030272,1293.35,9366016,1312.51,0,0.248,0,0.229
3320,305808,0.723,391536,1.055,53120,0.134,106240,0.374,9030272,1292.12,9366016,1386.15,0,0.248,0,0.228
3320,305808,0.782,391536,1.04,53120,0.172,106240,0.363,9030272,1177.89,9366016,1471.34,0,0.249,0,0.202
3330,307328,0.728,394336,1.134,53280,0.188,106560,0.407,9040512,1434.44,9366016,1401.17,0,0.251,0,0.286
3330,307328,0.713,394336,1.074,53280,0.113,106560,0.379,9040512,1126.19,9366016,1446.49,0,0.251,0,0.25
3330,307328,0.729,394336,1.049,53280,0.194,106560,0.384,9040512,1286.51,9366016,1575.29,0,0.244,0,0.239
3330,307328,0.715,394336,1.049,53280,0.148,106560,0.365,9040512,1220.1,9366016,1851.07,0,0.264,0,0.228
3330,307328,0.745,394336,1.077,53280,0.126,106560,0.378,9040512,1227.48,9366016,1353.33,0,0.211,0,0.221
3340,307192,0.752,393272,1.14,53440,0.132,106880,0.387,9050752,1257.08,9366016,1332,0,0.21,0,0.233
3340,307192,0.721,393272,1.094,53440,0.237,106880,0.372,9050752,1135.54,9366016,1419.47,0,0.214,0,0.234
3340,307192,0.719,393272,1.052,53440,0.112,106880,0.372,9050752,1124.68,9366016,1393.66,0,0.21,0,0.221
3340,307192,0.725,393272,1.045,53440,0.148,106880,0.378,9050752,1164.89,9366016,1493.02,0,0.238,0,0.223
3340,307192,0.722,393272,1.164,53440,0.172,106880,0.39,9050752,1123.03,9366016,1329.9,0,0.212,0,0.213
3350,309096,0.815,396968,1.144,53600,0.143,107200,0.369,9060992,1146.83,9366016,1376.66,0,0.216,0,0.267
3350,309096,0.72,396968,1.102,53600,0.162,107200,0.374,9060992,1341.13,9366016,1358.68,0,0.208,0,0.216
3350,309096,0.733,396968,1.058,53600,0.145,107200,0.39,9060992,1474.4,9366016,1360.62,0,0.227,0,0.219
3350,309096,0.724,396968,1.075,53600,0.175,107200,0.385,9060992,1911.66,9366016,1487.08,0,0.206,0,0.223
3350,309096,0.728,396968,1.061,53600,0.145,107200,0.375,9060992,1192.48,9366016,1458.26,0,0.206,0,0.215
3360,308504,0.724,394840,1.124,53760,0.126,107520,0.381,9071232,1153.03,9366016,1430.65,0,0.205,0,0.259
3360,308504,0.725,394840,1.07,53760,0.15,107520,0.388,9071232,1207.23,9366016,1373.53,0,0.209,0,0.229
3360,308504,0.725,394840,1.045,53760,0.145,107520,0.38,9071232,1140.33,9366016,1354.16,0,0.206,0,0.266
3360,308504,0.738,394840,1.078,53760,0.161,107520,0.465,9071232,1258.62,9366016,1352.35,0,0.21,0,0.218
3360,308504,0.716,394840,1.045,53760,0.139,107520,0.369,9071232,1259.89,9366016,1380.24,0,0.212,0,0.205
3370,309712,0.733,396912,1.137,53920,0.137,107840,0.375,9081472,1253.05,9366016,1373.11,0,0.216,0,0.236
3370,309712,0.789,396912,1.076,53920,0.141,107840,0.384,9081472,1218.28,9366016,1538.4,0,0.219,0,0.205
3370,309712,0.731,396912,1.064,53920,0.159,107840,0.366,9081472,1143.88,9366016,1461.93,0,0.206,0,0.209
3370,309712,0.721,396912,1.059,53920,0.137,107840,0.377,9081472,1172.04,9366016,1340.55,0,0.212,0,0.206
3370,309712,0.724,396912,1.059,53920,0.137,107840,0.373,9081472,1198.3,9366016,1383.42,0,0.239,0,0.205
3380,310728,0.753,398536,1.148,54080,0.12,108160,0.382,9091712,1190.77,9366016,1392.7,0,0.211,0,0.233
3380,310728,0.734,398536,1.073,54080,0.114,108160,0.368,9091712,1152.67,9366016,1375.51,0,0.206,0,0.21
3380,310728,0.729,398536,1.07,54080,0.112,108160,0.375,9091712,1336.59,9366016,1359.13,0,0.211,0,0.206
3380,310728,0.732,398536,1.058,54080,0.115,108160,0.38,9091712,1181.04,9366016,1558.72,0,0.21,0,0.207
3380,310728,0.726,398536,1.066,54080,0.112,108160,0.368,9091712,1201.84,9366016,1447.84,0,0.21,0,0.204
3390,310760,0.742,397864,1.143,54240,0.115,108480,0.398,9101952,1122.29,9366016,1454.35,0,0.236,0,0.244
3390,310760,0.724,397864,1.085,54240,0.115,108480,0.377,9101952,1216.52,9366016,1446.16,0,0.218,0,0.206
3390,310760,0.769,397864,1.068,54240,0.115,108480,0.372,9101952,1185.56,9366016,2260.03,0,0.214,0,0.208
3390,310760,0.794,397864,1.059,54240,0.115,108480,0.379,9101952,1149.24,9366016,2133.2,0,0.251,0,0.206
3390,310760,0.739,397864,1.066,54240,0.115,108480,0.374,9101952,1182.88,9366016,1498.56,0,0.237,0,0.206
