Term Amount,Time (ms)
1500,249.402
1510,239.958
1510,221.636
1510,220.032
1510,216.932
1510,266.946
1520,231.534
1520,231.541
1520,218.141
1520,246.069
1520,262.765
1530,225.796
1530,222.008
1530,233.518
1530,240.554
1530,237.035
1540,225.743
1540,220.298
1540,342.78
1540,322.673
1540,241.645
1550,247.886
1550,274.96
1550,224.786
1550,232.517
1550,231.871
1560,236.542
1560,303.791
1560,287.589
1560,238.407
1560,230.596
1570,277.83
1570,238.998
1570,238.672
1570,279.799
1570,249.347
1580,271.997
1580,243.107
1580,229.987
1580,256.707
1580,271.62
1590,242.925
1590,239.96
1590,240.633
1590,290.071
1590,253.236
1600,246.185
1600,250.228
1600,256.224
1600,260.481
1600,247.368
1610,252.943
1610,252.252
1610,311.672
1610,253.636
1610,256.256
1620,270.398
1620,355.653
1620,271.414
1620,257.063
1620,314.563
1630,345.908
1630,259.229
1630,254.583
1630,288.562
1630,259.361
1640,324.525
1640,273.278
1640,316.361
1640,268.651
1640,260.597
1650,272.827
1650,301.944
1650,265.814
1650,272.122
1650,270.573
1660,339.571
1660,261.833
1660,273.233
1660,275.275
1660,304.458
1670,269.981
1670,282.782
1670,286.911
1670,329.299
1670,302.273
1680,276.44
1680,299.114
1680,293.34
1680,279.134
1680,276.931
1690,389.079
1690,283.753
1690,299.838
1690,294.24
1690,319.633
1700,338.272
1700,274.025
1700,397.885
1700,291.834
1700,317.137
1710,324.15
1710,283.353
1710,283.165
1710,278.965
1710,344.23
1720,289.245
1720,290.301
1720,333.023
1720,322.09
1720,296.711
1730,291.395
1730,346.413
1730,291.29
1730,288.007
1730,307.974
1740,321.202
1740,286.968
1740,296.537
1740,341.482
1740,292.471
1750,304.257
1750,300.055
1750,344.16
1750,332.097
1750,303.204
1760,427.941
1760,303.577
1760,301.762
1760,294.622
1760,304.894
1770,304.176
1770,355.269
1770,378.635
1770,307.139
1770,330.44
1780,307.005
1780,309.964
1780,308.016
1780,318.952
1780,338.364
1790,321.815
1790,310.81
1790,347.228
1790,316.571
1790,311.314
1800,377.658
1800,313.082
1800,309.704
1800,329.945
1800,336.874
1810,314.12
1810,318.827
1810,371.062
1810,391.604
1810,324.371
1820,399.256
1820,376.878
1820,324.674
1820,413.915
1820,342.564
1830,399.331
1830,345.811
1830,338.358
1830,328.521
1830,369.667
1840,329.914
1840,322.598
1840,352.441
1840,326.593
1840,330.792
1850,397.938
1850,340.028
1850,331.761
1850,382.121
1850,348.758
1860,330.816
1860,369.746
1860,352.023
1860,335.058
1860,350.544
1870,360.967
1870,410.961
1870,406.578
1870,384.35
1870,343.636
1880,340.864
1880,330.62
1880,336.333
1880,352.096
1880,416.541
1890,338.787
1890,360.439
1890,352.752
1890,336.557
1890,330.139
1900,407.791
1900,350.662
1900,349.664
1900,415.315
1900,359.055
1910,340.316
1910,949.77
1910,684.501
1910,508.422
1910,433.943
1920,355.763
1920,479.528
1920,412.322
1920,374.596
1920,410.239
1930,352.385
1930,362.052
1930,454.466
1930,345.212
1930,351.716
1940,418.605
1940,362.76
1940,365.077
1940,370.434
1940,367
1950,381.968
1950,428.371
1950,354.772
1950,379.541
1950,379.517
1960,370.924
1960,423.775
1960,380.762
1960,360.708
1960,389.186
1970,368.005
1970,364.756
1970,498.747
1970,379.365
1970,476.081
1980,402.144
1980,369.427
1980,441.335
1980,437.669
1980,380.95
1990,411.609
1990,378.849
1990,409.253
1990,409.994
1990,444.545
2000,437.99
2000,375.053
2000,405.791
2000,438.424
2000,395.841
2010,414.668
2010,404.598
2010,398.539
2010,446.529
2010,407.62
2020,380.731
2020,512.182
2020,404.601
2020,532.29
2020,394.881
2030,443.337
2030,389.76
2030,446.998
2030,447.275
2030,385.8
2040,388.291
2040,452.681
2040,381.301
2040,428.83
2040,412.613
2050,405.263
2050,450.973
2050,400.173
2050,407.389
2050,454.637
2060,416.516
2060,457.25
2060,404.056
2060,422.134
2060,542.464
2070,431.932
2070,442.053
2070,492.507
2070,431.102
2070,431.042
2080,466.654
2080,438.65
2080,418.704
2080,449.589
2080,424.772
2090,415.198
2090,445.995
2090,424.95
2090,451.988
2090,441.35
2100,426.001
2100,460.07
2100,416.554
2100,468.75
2100,425.255
2110,416.708
2110,467.32
2110,501.337
2110,573.077
2110,420.884
2120,444.308
2120,438.856
2120,489.998
2120,522.328
2120,427.431
2130,435.555
2130,428.766
2130,434.147
2130,508.004
2130,430.495
2140,437.289
2140,548.225
2140,511.644
2140,447.095
2140,444.596
2150,466.838
2150,450.348
2150,508.33
2150,543.232
2150,552.053
2160,485.532
2160,507.535
2160,456.207
2160,541.392
2160,454.302
2170,469.204
2170,487.842
2170,448.542
2170,491.52
2170,462.425
2180,494.373
2180,442.471
2180,471.717
2180,457.326
2180,437.317
2190,538.777
2190,457.107
2190,514.553
2190,465.048
2190,686.347
2200,481.371
2200,463.502
2200,523.069
2200,516.854
2200,469.417
2210,471.709
2210,482.453
2210,458.073
2210,522.567
2210,457.404
2220,515.272
2220,466.74
2220,549.561
2220,476.283
2220,494.354
2230,495.294
2230,469.725
2230,525.506
2230,473.622
2230,615.468
2240,474.807
2240,610.846
2240,500.14
2240,511.015
2240,528.472
2250,548.04
2250,480.515
2250,528.256
2250,549.126
2250,554.577
2260,475.852
2260,521.806
2260,500.38
2260,538.097
2260,629.945
2270,539.648
2270,485.754
2270,575.173
2270,521.833
2270,494.77
2280,575.249
2280,579.142
2280,549.872
2280,520.954
2280,500.643
2290,501.365
2290,545.71
2290,512.235
2290,536.025
2290,484.146
2300,557.184
2300,510.924
2300,539.859
2300,498.473
2300,582.082
2310,510.081
2310,647.065
2310,533.565
2310,623.208
2310,512.215
2320,535.246
2320,570.71
2320,559.034
2320,555.308
2320,517.285
2330,519.565
2330,579.594
2330,534.524
2330,552.471
2330,619.956
2340,538.205
2340,532.441
2340,528.156
2340,627.496
2340,630.135
2350,736.229
2350,629.946
2350,612.328
2350,622.734
2350,554.844
2360,556.791
2360,541.216
2360,649.554
2360,870.686
2360,711.031
2370,616.66
2370,609.653
2370,593.184
2370,551.109
2370,557.216
2380,623.157
2380,656.531
2380,536.117
2380,540.019
2380,559.104
2390,658.389
2390,533.361
2390,532.833
2390,545.091
2390,566.42
2400,568.985
2400,552.636
2400,589.166
2400,556.354
2400,579.466
2410,545.896
2410,597.607
2410,552.361
2410,704.443
2410,601.902
2420,615.522
2420,593.152
2420,625.716
2420,612.681
2420,571.213
2430,605.979
2430,552.679
2430,629.335
2430,566.794
2430,605.324
2440,573.547
2440,612.867
2440,576.563
2440,592.472
2440,721.679
2450,579.941
2450,662.09
2450,571.118
2450,688.441
2450,603.713
2460,569.145
2460,632.565
2460,579.35
2460,605.172
2460,575.421
2470,660.996
2470,654.809
2470,595.764
2470,625.101
2470,618.128
2480,668.165
2480,678.843
2480,668.917
2480,613.491
2480,652.612
2490,640.981
2490,616.238
2490,612.466
2490,626.744
2490,867.09
2500,670.129
2500,582.816
2500,672.396
2500,630.95
2500,621.286
2510,743.172
2510,606.749
2510,686.993
2510,733.738
2510,622.309
2520,632.277
2520,596.798
2520,663.855
2520,615.765
2520,632.218
2530,652.366
2530,604.392
2530,672.287
2530,612.8
2530,666.02
2540,646.466
2540,698.85
2540,764.438
2540,614.047
2540,621.991
2550,828.696
2550,624.724
2550,608.907
2550,664.143
2550,664.704
2560,615.902
2560,695.673
2560,688.394
2560,731.679
2560,630.014
2570,674.051
2570,767.326
2570,716.101
2570,731.628
2570,675.946
2580,658.158
2580,869.408
2580,654.617
2580,626.489
2580,695.568
2590,630.454
2590,735.604
2590,707.205
2590,630.124
2590,669.489
2600,853.25
2600,696.169
2600,646.721
2600,687.331
2600,725.829
2610,687.741
2610,636.932
2610,733.196
2610,694.562
2610,654.022
2620,709.361
2620,692.487
2620,655.8
2620,702.169
2620,756.373
2630,749.173
2630,744.329
2630,702.703
2630,732.057
2630,717.293
2640,683.515
2640,700.321
2640,732.701
2640,656.876
2640,691.183
2650,766.514
2650,684.282
2650,700.326
2650,794.066
2650,678.257
2660,796.101
2660,759.835
2660,730.936
2660,702.696
2660,734.369
2670,683.72
2670,713.637
2670,767.721
2670,680.029
2670,707.177
2680,766.809
2680,676.515
2680,804.684
2680,850.752
2680,785.754
2690,710.991
2690,753.103
2690,739.372
2690,716.818
2690,756.716
2700,748.692
2700,700.157
2700,768.587
2700,763.487
2700,705.163
2710,841.149
2710,772.767
2710,837.505
2710,701.899
2710,751.673
2720,767.993
2720,713.453
2720,756.499
2720,772.869
2720,766.372
2730,741.314
2730,779.435
2730,699.631
2730,806.69
2730,853.651
2740,694.084
2740,718.424
2740,793.787
2740,761.74
2740,697.458
2750,781.892
2750,766.075
2750,724.568
2750,771.024
2750,763.339
2760,729.754
2760,797.232
2760,924.688
2760,799.265
2760,721.696
2770,810.291
2770,797.392
2770,785.783
2770,733.457
2770,761.979
2780,777.944
2780,753.766
2780,802.247
2780,780.88
2780,874.504
2790,773.362
2790,822.696
2790,827.067
2790,784.861
2790,755.096
2800,794.278
2800,770.138
2800,734.275
2800,802.861
2800,804.223
2810,809.997
2810,753.973
2810,882.886
2810,896.189
2810,861.866
2820,770.401
2820,836.626
2820,790.212
2820,814.419
2820,757.867
2830,800.083
2830,823.574
2830,742.59
2830,819.428
2830,910.964
2840,851.822
2840,864.38
2840,815.495
2840,785.042
2840,842.018
2850,821.651
2850,782.132
2850,846.524
2850,803.366
2850,844.675
2860,810.937
2860,893.81
2860,930.723
2860,852.989
